Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to5,Feature log2 fold change topic 3to5,Feature count topic 6to10,Feature log2 fold change topic 6to10
ENSG00000171603,CLSTN1,161,-1.4541,242,-0.8327,732,1.40216,307,-0.7604
ENSG00000178585,CTNNBIP1,22,-0.6888,40,0.21755,39,0.23776,34,-0.0842
ENSG00000162441,LZIC,98,1.08963,65,0.38702,43,-0.3330,44,-0.4182
ENSG00000130939,UBE4B,38,0.31529,28,-0.1509,47,0.90682,21,-0.9438
ENSG00000054523,KIF1B,418,0.68330,256,-0.1171,400,0.84110,177,-1.0784
ENSG00000142657,PGD,57,-0.1007,34,-0.8765,68,0.24797,62,0.06786
ENSG00000175279,CENPS,2,-2.9548,10,-0.9468,11,-0.9048,28,1.54761
ENSG00000241563,CORT,10,-6.7527,63,-4.1527,74,-4.2459,1974,5.04879
ENSG00000160049,DFFA,73,1.07321,43,0.18336,49,0.52507,24,-1.1073
ENSG00000142655,PEX14,8,-0.9251,26,0.89507,19,0.48905,12,-0.5976
ENSG00000120948,TARDBP,104,0.93241,60,0.00976,80,0.66588,38,-1.0894
ENSG00000116649,SRM,41,-0.7425,62,-0.0836,77,0.32206,65,-0.0347
ENSG00000171824,EXOSC10,60,0.84245,16,-1.1968,31,-0.3032,38,0.17243
ENSG00000198793,MTOR,19,-1.1004,37,-0.1102,49,0.48509,38,-0.1012
ENSG00000116661,FBXO2,132,-0.7460,398,1.04435,184,-0.2978,210,-0.0407
ENSG00000132879,FBXO44,16,-2.2314,44,-0.6952,111,1.11673,59,-0.4009
ENSG00000116670,MAD2L2,21,0.61681,21,0.59397,16,0.22535,11,-0.7246
ENSG00000011021,CLCN6,42,-0.2218,32,-0.6346,99,1.82538,23,-1.6375
ENSG00000116685,KIAA2013,72,1.63810,21,-0.4357,37,0.62513,15,-1.4410
ENSG00000083444,PLOD1,25,0.94987,11,-0.2994,21,0.94282,8,-1.3003
ENSG00000116688,MFN2,79,-0.1390,42,-1.1044,134,1.02551,68,-0.6255
ENSG00000116691,MIIP,19,0.28867,14,-0.1953,23,0.87010,11,-0.8754
ENSG00000048707,VPS13D,49,-0.2740,45,-0.4077,62,0.14323,60,0.09991
ENSG00000162496,DHRS3,12,-0.1317,43,2.06671,19,0.81650,4,-2.3905
ENSG00000116731,PRDM2,123,-0.1014,65,-1.0980,139,0.11397,142,0.23111
ENSG00000189337,KAZN,69,0.80194,39,-0.1342,56,0.61192,30,-0.8929
ENSG00000142634,EFHD2,22,-2.5532,111,-0.1080,246,1.93840,63,-1.4615
ENSG00000116138,DNAJC16,28,0.44264,26,0.31938,33,1.00419,12,-1.3285
ENSG00000197312,DDI2,41,0.74723,17,-0.6039,46,1.38475,12,-1.6114
ENSG00000116786,PLEKHM2,36,-0.8814,92,0.59176,74,0.32720,57,-0.2894
ENSG00000065526,SPEN,167,1.23523,62,-0.4184,69,-0.2947,74,-0.2488
ENSG00000116809,ZBTB17,22,0.54388,18,0.26563,29,1.54473,5,-2.1189
ENSG00000037637,FBXO42,18,0.33640,11,-0.4539,21,0.81065,11,-0.7504
ENSG00000055070,SZRD1,69,1.82287,41,0.86632,24,0.02409,12,-1.6169
ENSG00000157191,NECAP2,27,0.27435,25,0.15840,18,-0.4505,24,0.18760
ENSG00000219481,NBPF1,33,1.21175,24,0.64820,17,0.18068,10,-1.0869
ENSG00000238142,BX284668.5,8,-1.0138,24,0.67610,6,-1.5205,21,1.00285
ENSG00000159363,ATP13A2,27,-1.9994,90,-0.1586,164,1.18519,77,-0.6521
ENSG00000117118,SDHB,59,-0.7781,73,-0.4538,68,-0.7110,129,0.93534
ENSG00000117115,PADI2,398,4.15562,69,0.23450,30,-1.2501,8,-3.7936
ENSG00000179051,RCC2,25,0.89419,12,-0.2223,21,0.87127,9,-1.2057
ENSG00000117154,IGSF21,9,-2.8214,32,-0.9775,103,1.27616,51,-0.4550
ENSG00000159423,ALDH4A1,20,-0.1543,34,0.68387,30,0.68489,15,-0.8940
ENSG00000127481,UBR4,34,0.54116,29,0.28167,30,0.43470,18,-0.7367
ENSG00000127463,EMC1,21,-0.1772,19,-0.3002,36,0.99105,17,-0.7816
ENSG00000053372,MRTO4,31,-0.5217,34,-0.4093,51,0.33666,44,-0.0011
ENSG00000053371,AKR7A2,44,0.29638,90,1.53737,24,-0.7591,32,-0.3830
ENSG00000077549,CAPZB,151,-0.6669,197,-0.2536,219,-0.1125,261,0.37998
ENSG00000173436,MICOS10,195,-1.3098,520,0.21433,306,-0.7618,584,0.83736
ENSG00000158747,NBL1,41,-1.6736,135,0.13737,196,1.07390,95,-0.6870
ENSG00000169914,OTUD3,9,-0.4478,6,-1.1053,17,0.76717,11,-0.2673
ENSG00000162545,CAMK2N1,964,-0.5925,1567,0.17556,1179,-0.3497,1597,0.39609
ENSG00000090432,MUL1,19,0.16794,11,-0.6298,21,0.43901,15,-0.2630
ENSG00000158828,PINK1,175,-1.1837,398,0.08783,494,0.59790,342,-0.2644
ENSG00000244038,DDOST,20,-0.7264,19,-0.7421,44,0.74553,29,-0.2506
ENSG00000117245,KIF17,2,-3.0813,7,-1.2686,23,0.86299,16,0.02837
ENSG00000189410,SH2D5,1,-3.8734,17,-0.5990,46,1.42212,20,-0.6478
ENSG00000127483,HP1BP3,275,0.72200,148,-0.2835,191,0.15678,155,-0.3587
ENSG00000075151,EIF4G3,143,-0.5457,62,-1.8032,189,-0.1314,249,0.68906
ENSG00000076864,RAP1GAP,38,-1.5150,35,-1.6503,208,1.81903,67,-1.0449
ENSG00000090686,USP48,111,0.67394,32,-1.2945,71,-0.0731,76,0.09596
ENSG00000070831,CDC42,230,0.06466,130,-0.8231,207,-0.1329,246,0.32332
ENSG00000004487,KDM1A,40,-0.3238,33,-0.6337,55,0.23880,51,0.09105
ENSG00000169641,LUZP1,17,-2.3348,45,-0.8553,129,1.17476,67,-0.4134
ENSG00000125944,HNRNPR,190,0.82728,71,-0.7441,106,-0.1656,114,-0.0192
ENSG00000117318,ID3,75,2.60671,98,3.29901,2,-3.3434,1,-4.8501
ENSG00000142676,RPL11,822,0.63342,736,0.44766,320,-1.0459,614,0.28655
ENSG00000011007,ELOA,30,0.20323,19,-0.5089,31,0.28784,25,-0.1694
ENSG00000057757,PITHD1,111,-0.5549,68,-1.2921,192,0.42299,164,0.12340
ENSG00000011009,LYPLA2,14,-0.6564,21,2.08928,29,0.69090,18,-0.4347
ENSG00000117305,HMGCL,30,0.58021,21,0.00981,14,-0.7293,23,0.29837
ENSG00000189266,PNRC2,80,0.76430,46,-0.1289,48,-0.0803,46,-0.2280
ENSG00000188529,SRSF10,98,0.94669,51,-0.1272,58,0.10175,46,-0.4878
ENSG00000001461,NIPAL3,275,1.78518,27,-1.9425,135,0.68603,57,-1.3136
ENSG00000133226,SRRM1,352,1.02607,147,-0.4121,164,-0.2989,183,-0.1151
ENSG00000169504,CLIC4,263,4.18943,52,0.46373,16,-1.6256,5,-3.6138
ENSG00000117614,SYF2,155,0.35767,116,-0.1047,91,-0.6090,140,0.36182
ENSG00000117616,RSRP1,112,1.00056,37,-0.7732,79,0.55359,45,-0.7620
ENSG00000183726,TMEM50A,110,0.93302,55,-0.1978,51,-0.3905,62,-0.0560
ENSG00000204178,MACO1,56,0.39250,22,-1.0396,51,0.32169,42,-0.1580
ENSG00000117643,MAN1C1,11,-0.8982,14,-0.4983,32,1.16223,15,-0.6986
ENSG00000162430,SELENON,31,0.36841,39,0.74732,32,0.55761,16,-1.0180
ENSG00000117640,MTFR1L,49,-0.2724,57,-0.0145,93,1.10396,39,-0.9751
ENSG00000117632,STMN1,1185,-0.6817,691,-1.5006,1130,-0.9149,2607,1.30747
ENSG00000158008,EXTL1,5,-2.4385,35,0.27929,55,1.54296,18,-1.1829
ENSG00000142684,ZNF593,23,-0.9522,48,0.16349,40,-0.1792,49,0.35058
ENSG00000142669,SH3BGRL3,149,-0.6972,211,-0.1569,221,-0.1053,261,0.34997
ENSG00000158062,UBXN11,11,-1.2022,26,0.12090,26,0.14527,25,0.14192
ENSG00000117682,DHDDS,7,-1.2502,14,-0.2633,26,1.01543,14,-0.5463
ENSG00000198830,HMGN2,353,1.13308,239,0.45986,143,-0.4546,156,-0.3874
ENSG00000117713,ARID1A,70,0.53507,65,0.41352,79,1.01883,27,-1.4523
ENSG00000204160,ZDHHC18,14,-0.5872,17,-0.2987,30,0.86642,17,-0.5270
ENSG00000142751,GPN2,18,0.17123,10,-0.7426,19,0.34963,15,-0.1541
ENSG00000090273,NUDC,162,-0.9420,262,-0.1968,229,-0.5026,370,0.73521
ENSG00000253368,TRNP1,0,-5.6760,20,-1.1489,51,0.36392,51,0.55280
ENSG00000142784,WDTC1,22,0.12717,32,0.73198,33,1.19473,9,-1.6568
ENSG00000186501,TMEM222,38,0.27041,32,-0.0374,39,0.40731,27,-0.4554
ENSG00000158195,WASF2,132,2.69746,58,1.03908,21,-0.7478,12,-2.0738
ENSG00000126705,AHDC1,22,-0.4568,28,-0.0953,60,1.83818,13,-1.7777
ENSG00000126709,IFI6,69,-0.5506,101,0.06178,124,0.52246,87,-0.3213
ENSG00000009780,FAM76A,27,0.35638,23,0.10546,23,0.12047,19,-0.2844
ENSG00000117758,STX12,119,0.10928,92,-0.2998,131,0.34503,102,-0.2446
ENSG00000117751,PPP1R8,57,1.38647,24,-0.0486,32,0.52468,15,-1.2465
ENSG00000117748,RPA2,44,-0.4252,63,0.14422,55,-0.0896,60,0.15649
ENSG00000126698,DNAJC8,215,-0.2938,177,-0.5982,139,-1.1536,356,1.13412
ENSG00000130770,ATP5IF1,159,-2.6170,598,-0.6323,439,-1.3086,1374,1.72565
ENSG00000204138,PHACTR4,71,2.19046,30,0.57813,16,-0.4651,12,-1.3318
ENSG00000180098,TRNAU1AP,19,-0.1373,11,-0.9028,33,1.02660,16,-0.6694
ENSG00000197989,SNHG12,12,-0.2514,26,1.02173,12,-0.3271,13,-0.1390
ENSG00000120656,TAF12,18,0.37477,14,0.00815,11,-0.4343,15,0.18941
ENSG00000198492,YTHDF2,73,-0.1186,51,-0.6937,93,0.34384,77,-0.0543
ENSG00000116350,SRSF4,108,0.55489,61,-0.3642,64,-0.3673,82,0.17815
ENSG00000116353,MECR,16,-1.2783,22,-0.8125,44,0.34903,40,0.25215
ENSG00000162511,LAPTM5,36,0.87374,54,1.58905,22,0.07723,11,-1.4426
ENSG00000162512,SDC3,117,0.56574,132,0.76790,137,1.19630,34,-1.9625
ENSG00000134644,PUM1,109,-0.0435,94,-0.2857,185,1.17805,73,-1.0424
ENSG00000060688,SNRNP40,38,1.00964,21,0.04647,17,-0.3441,19,-0.2205
ENSG00000121766,ZCCHC17,108,-0.8253,105,-0.8658,153,-0.3616,233,0.78899
ENSG00000121769,FABP3,39,-2.2675,27,-2.7855,90,-1.2127,281,2.05039
ENSG00000162517,PEF1,61,-0.0305,57,-0.1424,70,0.24866,59,-0.1557
ENSG00000084636,COL16A1,73,1.04481,51,0.44633,53,0.69398,21,-1.4160
ENSG00000121753,ADGRB2,50,-1.4948,113,-0.2508,259,1.74103,76,-1.3075
ENSG00000184007,PTP4A2,995,2.44980,145,-0.9230,178,-0.7468,191,-0.8083
ENSG00000121774,KHDRBS1,166,0.52798,121,0.01378,128,0.13132,106,-0.3386
ENSG00000025800,KPNA6,72,-0.2673,61,-0.5178,138,1.13303,61,-0.8366
ENSG00000084652,TXLNA,31,1.08340,8,-1.1081,31,1.62219,6,-2.0772
ENSG00000160050,CCDC28B,10,-1.4233,45,0.86399,24,-0.1910,27,0.11004
ENSG00000084623,EIF3I,72,-0.5839,69,-0.6563,79,-0.5536,135,0.82467
ENSG00000175130,MARCKSL1,1487,3.25312,320,0.16805,161,-1.0895,119,-1.9378
ENSG00000160058,BSDC1,48,-0.2785,45,-0.3579,73,0.55050,51,-0.2855
ENSG00000176261,ZBTB8OS,29,-0.9935,38,-0.5550,34,-0.8825,75,1.14229
ENSG00000162521,RBBP4,126,0.46910,73,-0.3912,116,0.44730,79,-0.4670
ENSG00000134684,YARS,51,-1.0745,47,-1.1874,131,0.55368,105,0.09939
ENSG00000116497,S100PBP,33,1.23342,21,0.46963,21,0.63404,8,-1.5083
ENSG00000160097,FNDC5,4,-2.2296,26,0.36881,16,-0.5091,26,0.70591
ENSG00000121905,HPCA,9,-4.1547,108,-0.6121,157,-0.0430,203,0.78186
ENSG00000121900,TMEM54,26,-0.9663,68,0.54200,41,-0.3353,54,0.30928
ENSG00000004455,AK2,80,1.22740,52,0.48233,33,-0.3347,31,-0.5516
ENSG00000142920,AZIN2,22,0.23373,11,-0.8426,17,-0.2211,21,0.33195
ENSG00000134686,PHC2,102,1.64987,27,-0.5639,56,0.80162,19,-1.6317
ENSG00000163866,SMIM12,24,-1.4341,38,-0.7128,58,-0.0947,74,0.64911
ENSG00000116544,DLGAP3,7,-2.3571,61,1.02871,54,1.15645,20,-1.1854
ENSG00000163867,ZMYM6,16,-0.0011,14,-0.2511,20,0.44996,14,-0.3161
ENSG00000116560,SFPQ,312,0.76707,152,-0.3987,240,0.42956,156,-0.6013
ENSG00000146463,ZMYM4,41,-0.2741,34,-0.5758,38,-0.4576,59,0.63706
ENSG00000142687,KIAA0319L,40,-0.3733,52,0.04300,92,1.43702,29,-1.3542
ENSG00000020129,NCDN,38,-3.0691,112,-1.4961,556,1.59726,227,-0.6791
ENSG00000126067,PSMB2,100,-0.0380,59,-0.8544,118,0.28878,103,0.00470
ENSG00000142686,C1orf216,12,-2.5508,37,-0.8879,94,0.78721,66,-0.0023
ENSG00000092847,AGO1,45,0.54426,21,-0.6548,46,0.80732,24,-0.7921
ENSG00000126070,AGO3,101,2.03941,25,-0.3847,39,0.39725,16,-1.6062
ENSG00000116863,ADPRHL2,36,1.23532,11,-0.7331,20,0.29492,13,-0.6733
ENSG00000054116,TRAPPC3,36,-0.6693,34,-0.7698,44,-0.4759,71,0.81734
ENSG00000116871,MAP7D1,251,1.00801,85,-0.7486,191,0.73924,93,-0.9680
ENSG00000054118,THRAP3,172,0.55559,69,-0.8941,146,0.38185,109,-0.3194
ENSG00000181817,LSM10,20,-1.3685,19,-1.4087,40,-0.3880,65,1.03390
ENSG00000116885,OSCP1,5,-2.2629,11,-1.0297,24,0.18482,26,0.57409
ENSG00000116898,MRPS15,41,-1.1181,77,-0.1652,53,-0.8954,115,1.04724
ENSG00000163873,GRIK3,1,-3.9736,10,-0.9638,47,2.57289,8,-1.8195
ENSG00000163875,MEAF6,47,-1.3100,73,-0.6359,117,0.12321,126,0.41924
ENSG00000163879,DNALI1,18,0.61516,17,0.43662,5,-1.6956,15,0.62711
ENSG00000134697,GNL2,37,0.57472,9,-1.6125,25,-0.0516,28,0.17570
ENSG00000116922,C1orf109,8,-1.1170,12,-0.5214,13,-0.5472,22,0.90988
ENSG00000185090,MANEAL,9,-1.5307,14,-0.9315,33,0.55760,27,0.12196
ENSG00000197982,C1orf122,410,0.78782,314,0.34159,167,-0.7985,264,0.10354
ENSG00000188786,MTF1,38,1.82475,17,0.44525,16,0.48219,5,-1.8968
ENSG00000183431,SF3A3,44,-0.3440,30,-0.9071,51,-0.1329,64,0.48087
ENSG00000183520,UTP11,28,-0.5301,16,-1.4057,18,-1.4464,59,1.60364
ENSG00000116954,RRAGC,48,0.27421,25,-0.7313,50,0.46674,36,-0.3079
ENSG00000174574,AKIRIN1,106,0.90002,51,-0.3099,75,0.41215,47,-0.6889
ENSG00000168653,NDUFS5,332,-1.7280,832,-0.3288,729,-0.6570,1377,1.03849
ENSG00000127603,MACF1,355,0.93781,238,0.26162,212,0.10241,158,-0.6341
ENSG00000090621,PABPC4,72,0.41768,78,0.55644,55,-0.0137,48,-0.3930
ENSG00000116983,HPCAL4,62,-2.1800,325,0.36105,451,1.33835,172,-1.0145
ENSG00000084072,PPIE,52,0.53866,27,-0.4828,33,-0.2234,39,0.10891
ENSG00000131236,CAP1,208,0.17411,129,-0.5788,167,-0.2171,205,0.28946
ENSG00000131238,PPT1,95,-0.6660,150,0.05435,138,-0.0998,158,0.26293
ENSG00000117000,RLF,25,0.37561,4,-2.2915,18,-0.2011,23,0.46716
ENSG00000259943,AL050341.2,17,-0.1030,20,0.19708,19,0.09125,17,-0.1165
ENSG00000084073,ZMPSTE24,42,0.79405,30,0.25514,28,0.13374,21,-0.5755
ENSG00000049089,COL9A2,129,2.82492,24,-0.2755,13,-1.4113,19,-0.9785
ENSG00000084070,SMAP2,36,-1.3546,63,-0.5178,127,0.82804,80,-0.2646
ENSG00000117016,RIMS3,3,-4.4946,82,0.05138,129,1.16306,64,-0.5722
ENSG00000066136,NFYC,21,-0.2007,23,-0.0252,35,0.87991,18,-0.7525
ENSG00000179862,CITED4,19,0.69096,16,0.39584,11,-0.2570,11,-0.2522
ENSG00000127124,HIVEP3,14,-0.3073,16,-0.1134,30,1.25923,11,-1.1002
ENSG00000198815,FOXJ3,23,-0.4199,17,-0.9090,53,1.33686,21,-0.9081
ENSG00000177181,RIMKLA,5,-2.5153,19,-0.6045,43,0.90937,27,-0.1914
ENSG00000127125,PPCS,65,-0.0676,45,-0.6277,40,-0.9876,89,0.95269
ENSG00000186409,CCDC30,18,-1.1115,33,-0.1918,40,0.15211,40,0.23041
ENSG00000171960,PPIH,7,-1.6314,17,-0.3478,16,-0.5372,28,0.93824
ENSG00000065978,YBX1,279,1.28926,202,0.71751,76,-1.0096,119,-0.2519
ENSG00000164008,C1orf50,22,-0.2959,30,0.19359,22,-0.3777,29,0.32589
ENSG00000177868,SVBP,49,-0.2576,45,-0.3750,40,-0.6665,71,0.72745
ENSG00000117394,SLC2A1,62,1.28822,78,1.71480,28,-0.0583,13,-1.7617
ENSG00000117395,EBNA1BP2,53,-1.2986,89,-0.5176,78,-0.8737,173,1.18967
ENSG00000179178,TMEM125,156,5.01400,2,-2.8831,5,-2.2905,4,-2.8410
ENSG00000066322,ELOVL1,273,5.18838,15,-1.2184,11,-1.9580,3,-4.1580
ENSG00000159479,MED8,21,-0.3443,17,-0.6896,25,-0.1030,30,0.40574
ENSG00000178922,HYI,46,1.31357,26,0.32307,19,-0.1709,16,-0.6706
ENSG00000142949,PTPRF,63,0.03529,77,0.36045,91,0.89016,40,-1.0200
ENSG00000126091,ST3GAL3,6,-1.9275,23,0.09017,38,1.24946,16,-0.8227
ENSG00000117408,IPO13,169,1.96544,47,-0.2710,57,0.06360,34,-1.1968
ENSG00000117410,ATP6V0B,240,-0.7260,161,-1.3307,403,0.11593,440,0.45150
ENSG00000117411,B4GALT2,41,-0.6920,107,0.84902,86,0.65213,47,-0.7899
ENSG00000159214,CCDC24,1,-3.3914,19,0.67447,17,0.67967,11,-0.3957
ENSG00000178028,DMAP1,49,-0.3615,50,-0.3142,84,0.71203,52,-0.4308
ENSG00000117419,ERI3,82,-0.7803,109,-0.3460,141,0.09330,147,0.26095
ENSG00000187147,RNF220,201,1.16730,72,-0.5107,120,0.39264,74,-0.7808
ENSG00000126106,TMEM53,11,-0.0989,10,-0.2284,9,-0.4852,14,0.49523
ENSG00000142937,RPS8,1755,0.40811,1616,0.27271,701,-1.2343,1636,0.57938
ENSG00000070785,EIF2B3,21,-1.0794,18,-1.3318,27,-0.9109,63,1.37798
ENSG00000126088,UROD,62,-0.5221,72,-0.2966,96,0.20770,89,0.08170
ENSG00000117450,PRDX1,492,0.45026,470,0.37366,218,-1.0125,423,0.38983
ENSG00000117448,AKR1A1,52,-0.0026,37,-0.5323,58,0.20323,52,-0.0090
ENSG00000132780,NASP,193,1.78463,82,0.26897,55,-0.4626,51,-0.7810
ENSG00000159592,GPBP1L1,41,0.59185,18,-0.6919,43,0.93727,19,-0.9476
ENSG00000159596,TMEM69,13,0.05460,14,0.10186,20,1.00272,8,-1.0347
ENSG00000086015,MAST2,17,-0.3884,21,-0.1118,42,1.59881,11,-1.4817
ENSG00000117461,PIK3R3,6,-1.9685,26,0.22561,33,0.83414,19,-0.4403
ENSG00000085998,POMGNT1,71,0.81034,38,-0.1927,64,0.89738,26,-1.1922
ENSG00000132128,LRRC41,51,0.61407,17,-1.1085,49,0.77068,27,-0.6861
ENSG00000173660,UQCRH,129,-2.3584,399,-0.6654,327,-1.1622,918,1.60510
ENSG00000117481,NSUN4,19,0.58833,12,-0.1428,24,1.50347,5,-1.8524
ENSG00000117480,FAAH,108,1.76887,18,-1.1980,62,1.05918,16,-1.9341
ENSG00000282881,TMEM275,4,-2.3770,23,0.27364,32,1.21576,14,-0.8188
ENSG00000079277,MKNK1,11,-1.0507,31,0.52853,30,0.63985,18,-0.5217
ENSG00000123472,ATPAF1,80,-0.6129,165,0.54899,118,-0.0001,116,-0.0435
ENSG00000159658,EFCAB14,172,1.79063,109,0.94676,54,-0.2617,35,-1.3439
ENSG00000186377,CYP4X1,0,-6.0663,8,-1.1541,20,0.21138,22,0.70108
ENSG00000162368,CMPK1,117,-0.1111,111,-0.1857,135,0.15198,124,-0.0279
ENSG00000162373,BEND5,10,-2.0903,24,-0.8094,22,-1.0961,60,1.56929
ENSG00000162374,ELAVL4,11,-3.6614,44,-1.6612,219,1.25044,118,-0.2749
ENSG00000185104,FAF1,58,0.55935,15,-1.5099,48,0.31816,39,-0.1530
ENSG00000123091,RNF11,153,-1.1497,254,-0.3675,515,1.11120,252,-0.6315
ENSG00000085832,EPS15,161,0.01109,124,-0.4047,161,0.01460,166,0.11400
ENSG00000117859,OSBPL9,59,1.83581,9,-1.1862,19,-0.0989,16,-0.6839
ENSG00000078618,NRDC,103,-0.2948,65,-1.0062,135,0.17179,134,0.22523
ENSG00000169213,RAB3B,69,-1.7298,82,-1.4759,307,0.80534,215,0.00547
ENSG00000117862,TXNDC12,22,-0.5822,41,0.40860,37,0.28813,29,-0.2380
ENSG00000134717,BTF3L4,72,0.07373,27,-1.4464,61,-0.2630,82,0.54283
ENSG00000157077,ZFYVE9,14,-1.1932,11,-1.4601,29,-0.0476,37,0.71690
ENSG00000134748,PRPF38A,98,1.39125,67,0.73895,31,-0.6205,34,-0.5855
ENSG00000134744,TUT4,115,1.35202,51,-0.0141,44,-0.3154,44,-0.4435
ENSG00000162377,COA7,15,-0.6740,18,-0.4371,25,0.13440,25,0.22629
