Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to10,Feature log2 fold change topic 5to10
ENSG00000197530,MIB2,89,2.25014,14,-0.9521,21,-0.3175,18,-0.9751
ENSG00000248333,CDK11B,89,1.35165,40,-0.0114,30,-0.4975,35,-0.4153
ENSG00000189339,SLC35E2B,89,2.48236,11,-1.1731,30,0.52254,11,-1.7680
ENSG00000008128,CDK11A,89,2.04723,35,0.33394,16,-0.8979,21,-0.9086
ENSG00000215790,SLC35E2A,89,2.56857,12,-0.9354,19,-0.3015,14,-1.2962
ENSG00000008130,NADK,89,2.12241,14,-0.9756,18,-0.7055,22,-0.6568
ENSG00000078369,GNB1,89,-2.1925,193,-1.0416,503,0.53676,415,0.36494
ENSG00000187730,GABRD,89,0.16479,0,-6.5500,53,-0.7148,102,1.04555
ENSG00000067606,PRKCZ,89,-0.5791,43,-1.6854,117,-0.1704,154,0.74640
ENSG00000162585,FAAP20,89,1.10475,38,-0.3000,72,0.84913,32,-1.0871
ENSG00000157933,SKI,89,2.52205,16,-0.5585,18,-0.3800,14,-1.2966
ENSG00000157916,RER1,89,0.51771,61,-0.0892,82,0.43944,56,-0.4983
ENSG00000157911,PEX10,89,1.71306,26,-0.3539,39,0.31273,23,-1.0739
ENSG00000157870,PRXL2B,89,1.27158,6,-2.7417,34,-0.3796,43,0.06622
ENSG00000177133,PRDM16-DT,89,2.01727,2,-3.6192,35,0.39273,20,-0.9699
ENSG00000158109,TPRG1L,89,-0.6791,29,-2.3728,130,-0.1106,167,0.82156
ENSG00000130764,LRRC47,89,0.58089,37,-0.8284,51,-0.3610,66,0.21804
ENSG00000116198,CEP104,89,1.68234,67,1.15682,26,-0.4458,21,-1.2698
ENSG00000198912,C1orf174,89,2.80403,10,-0.9901,15,-0.5375,12,-1.3952
ENSG00000196581,AJAP1,89,1.35041,19,-1.1328,12,-1.9201,45,0.43047
ENSG00000069424,KCNAB2,89,-0.3409,2,-5.6125,95,-0.2715,138,0.96567
ENSG00000116254,CHD5,89,-0.3911,3,-5.0548,84,-0.5290,147,1.16555
ENSG00000116251,RPL22,988,0.40755,994,0.41804,1063,0.61174,597,-0.7822
ENSG00000116237,ICMT,89,1.78170,19,-0.8288,14,-1.3000,31,-0.1634
ENSG00000097021,ACOT7,89,-1.3725,41,-2.5039,92,-1.4376,311,1.97663
ENSG00000171680,PLEKHG5,89,2.72884,0,-9.2274,10,-1.1907,16,-0.7180
ENSG00000162408,NOL9,89,2.12189,11,-1.3150,29,0.11356,19,-1.0602
ENSG00000162413,KLHL21,89,1.99247,29,0.03681,24,-0.3103,20,-1.0310
ENSG00000041988,THAP3,89,2.41153,14,-0.7815,10,-1.3611,19,-0.7058
ENSG00000007923,DNAJC11,89,2.35165,17,-0.5919,10,-1.3652,19,-0.6946
ENSG00000171735,CAMTA1,89,-1.4559,104,-1.2272,303,0.51487,251,0.32444
ENSG00000049245,VAMP3,89,1.14878,164,2.34836,47,0.07233,17,-2.3052
ENSG00000049246,PER3,89,1.31929,58,0.55606,49,0.31198,27,-1.1360
ENSG00000116288,PARK7,89,-2.4066,297,-0.6075,588,0.55535,469,0.26286
ENSG00000116285,ERRFI1,89,2.20770,26,-0.0200,17,-0.7214,19,-0.9892
ENSG00000162426,SLC45A1,89,2.12475,3,-3.2576,10,-1.5527,26,-0.0980
ENSG00000142599,RERE,89,-0.2626,126,0.29088,136,0.46548,95,-0.3597
ENSG00000074800,ENO1,89,-3.1069,381,-0.9583,897,0.44721,798,0.49568
ENSG00000171612,SLC25A33,89,0.68136,29,-1.1137,118,1.41002,39,-1.1653
ENSG00000171603,CLSTN1,89,-2.4268,91,-2.4012,332,-0.5022,598,1.49882
ENSG00000178585,CTNNBIP1,89,1.56512,25,-0.5554,38,0.12962,28,-0.7726
ENSG00000162441,LZIC,89,0.41353,150,1.31276,74,0.11314,51,-0.9215
ENSG00000162444,RBP7,89,2.55588,123,3.40974,2,-3.7662,1,-4.9816
ENSG00000130939,UBE4B,89,1.39503,50,0.39565,16,-1.4946,37,-0.2086
ENSG00000054523,KIF1B,89,-1.9807,474,0.60346,223,-0.6674,378,0.58416
ENSG00000142657,PGD,89,0.75847,46,-0.3026,59,0.08154,52,-0.2958
ENSG00000175279,CENPS,89,2.50223,6,-1.8442,15,-0.7071,17,-0.8694
ENSG00000241563,CORT,89,-1.5227,0,-8.9404,1040,4.64467,40,-3.7483
ENSG00000160049,DFFA,89,1.05269,81,0.88810,48,0.02513,35,-0.9368
ENSG00000142655,PEX14,89,2.47298,7,-1.8112,9,-1.4587,19,-0.5594
ENSG00000120948,TARDBP,89,0.53622,100,0.73067,34,-1.0487,64,-0.0136
ENSG00000116649,SRM,89,0.27584,30,-1.4104,108,0.68067,70,-0.2649
ENSG00000171824,EXOSC10,89,1.55592,48,0.45368,21,-0.8876,30,-0.5697
ENSG00000198793,MTOR,89,1.17186,23,-0.9947,27,-0.8525,46,0.15420
ENSG00000116661,FBXO2,89,-1.3226,113,-0.9625,359,1.04491,198,-0.2180
ENSG00000132879,FBXO44,89,0.34394,17,-2.1524,62,-0.2584,82,0.49692
ENSG00000116670,MAD2L2,89,2.31806,24,-0.0156,22,-0.2115,15,-1.3721
ENSG00000011021,CLCN6,89,0.97650,41,-0.3133,37,-0.4965,49,-0.0719
ENSG00000116685,KIAA2013,89,1.80763,39,0.31687,22,-0.5936,24,-0.8379
ENSG00000083444,PLOD1,89,2.30486,30,0.27534,19,-0.4262,15,-1.3517
ENSG00000116688,MFN2,89,0.05428,59,-0.5945,75,-0.2523,94,0.33705
ENSG00000116691,MIIP,89,2.57529,7,-1.6422,24,0.14153,13,-1.4712
ENSG00000048707,VPS13D,89,0.63677,42,-0.5803,31,-1.1097,69,0.50050
ENSG00000162496,DHRS3,89,1.80008,26,-0.3117,35,0.16144,22,-1.0485
ENSG00000116731,PRDM2,89,-0.5730,94,-0.4903,82,-0.7811,157,0.85146
ENSG00000189337,KAZN,89,0.96066,81,0.79501,24,-1.2089,47,-0.2195
ENSG00000142634,EFHD2,89,0.15790,10,-3.0821,64,-0.4217,97,0.77388
ENSG00000116138,DNAJC16,89,1.73479,20,-0.7637,17,-1.0597,31,-0.2281
ENSG00000197312,DDI2,89,1.73395,22,-0.6327,17,-1.1106,31,-0.2399
ENSG00000116786,PLEKHM2,89,0.43534,29,-1.3148,91,0.52805,64,-0.2273
ENSG00000065526,SPEN,89,-0.3274,238,1.30962,55,-1.1616,110,0.01318
ENSG00000116809,ZBTB17,89,2.70994,25,0.28878,12,-0.8866,12,-1.5392
ENSG00000185519,FAM131C,89,2.79258,28,0.54089,13,-0.7714,10,-1.8203
ENSG00000037637,FBXO42,89,2.56158,10,-1.2257,18,-0.3873,15,-1.1815
ENSG00000055070,SZRD1,89,1.90847,51,0.87126,41,0.56816,13,-2.0470
ENSG00000157191,NECAP2,89,2.42076,33,0.53244,34,0.68954,8,-2.5743
ENSG00000219481,NBPF1,89,2.27291,41,0.78693,21,-0.3416,13,-1.6395
ENSG00000159363,ATP13A2,89,0.17476,14,-2.6434,80,-0.0052,90,0.44763
ENSG00000117118,SDHB,89,-0.3901,77,-0.6113,146,0.44730,114,-0.0010
ENSG00000117115,PADI2,89,0.66315,294,3.11287,36,-0.8678,24,-2.2496
ENSG00000179051,RCC2,89,2.62225,24,0.13255,11,-1.1044,14,-1.2848
ENSG00000117154,IGSF21,89,0.74562,13,-2.1908,36,-0.7621,65,0.57430
ENSG00000159423,ALDH4A1,89,2.10710,18,-0.6284,30,0.16593,18,-1.2292
ENSG00000127481,UBR4,89,1.75651,30,-0.1258,11,-1.7229,30,-0.2122
ENSG00000127463,EMC1,89,1.68859,24,-0.5060,20,-0.8593,30,-0.3384
ENSG00000053372,MRTO4,89,1.23782,16,-1.5231,45,0.10691,39,-0.3360
ENSG00000053371,AKR7A2,89,1.11640,47,0.02961,59,0.48219,34,-0.9026
ENSG00000077549,CAPZB,89,-1.2681,144,-0.5386,183,-0.1905,239,0.67296
ENSG00000173436,MICOS10,89,-2.2714,208,-1.0107,588,0.73951,419,0.18756
ENSG00000158747,NBL1,89,-0.4009,24,-2.3426,151,0.50683,123,0.23776
ENSG00000169914,OTUD3,89,2.47130,3,-3.0285,15,-0.7540,18,-0.7223
ENSG00000162545,CAMK2N1,1887,0.34528,663,-1.2881,1620,0.10998,1577,0.12320
ENSG00000090432,MUL1,89,2.22677,14,-0.9644,16,-0.7549,20,-0.7296
ENSG00000158828,PINK1,89,-2.1202,124,-1.6325,327,-0.1736,456,1.07048
ENSG00000244038,DDOST,89,1.33577,17,-1.3238,28,-0.6207,40,-0.0082
ENSG00000117245,KIF17,89,2.46192,1,-4.1767,3,-3.0710,23,-0.0879
ENSG00000189410,SH2D5,89,1.73217,0,-6.2651,17,-1.0840,34,0.14249
ENSG00000127483,HP1BP3,89,-1.5146,428,0.96616,198,-0.3373,247,0.11535
ENSG00000075151,EIF4G3,89,-1.4880,235,-0.0001,83,-1.7184,311,1.33789
ENSG00000117298,ECE1,89,2.39874,25,0.05364,34,0.67320,9,-2.2312
ENSG00000076864,RAP1GAP,89,-0.0203,13,-2.8773,58,-0.7472,114,1.05232
ENSG00000090686,USP48,89,0.19490,139,0.93708,45,-0.9623,79,-0.0118
ENSG00000070831,CDC42,89,-1.1863,253,0.44714,167,-0.2470,208,0.29480
ENSG00000173372,C1QA,89,0.91129,62,0.29761,128,1.95733,18,-2.4585
ENSG00000159189,C1QC,89,1.57442,48,0.49287,85,1.83620,8,-3.1506
ENSG00000173369,C1QB,89,0.82281,106,1.11371,136,1.98822,13,-3.1571
ENSG00000004487,KDM1A,89,0.74166,35,-0.7346,32,-0.9462,63,0.40994
ENSG00000169641,LUZP1,89,-0.2192,20,-2.4419,57,-0.9880,134,1.24858
ENSG00000125944,HNRNPR,89,-0.7921,237,0.77202,113,-0.4695,155,0.16608
ENSG00000117318,ID3,89,1.94568,71,1.49479,65,1.63353,1,-5.8722
ENSG00000142676,RPL11,89,-2.5151,785,0.84750,794,1.02468,374,-0.7168
ENSG00000011007,ELOA,89,1.59652,37,0.08534,21,-0.8832,31,-0.4481
ENSG00000057757,PITHD1,89,-0.7353,97,-0.6083,107,-0.5068,172,0.77675
ENSG00000011009,LYPLA2,89,1.97725,10,-1.6617,31,0.10962,22,-0.8785
ENSG00000117305,HMGCL,89,2.18508,21,-0.3795,31,0.30649,15,-1.4813
ENSG00000189266,PNRC2,89,0.18031,87,0.13412,59,-0.5250,84,0.19197
ENSG00000188529,SRSF10,89,0.30209,88,0.28265,75,0.01199,69,-0.2422
ENSG00000001461,NIPAL3,89,-0.0155,266,1.90056,49,-1.0451,75,-0.5867
ENSG00000133226,SRRM1,89,-0.9429,266,0.80079,115,-0.6089,176,0.25990
ENSG00000169504,CLIC4,89,0.71839,328,3.54662,52,-0.1659,9,-3.7822
ENSG00000117614,SYF2,89,-0.7116,206,0.62178,152,0.13241,135,-0.1467
ENSG00000117616,RSRP1,89,0.75057,101,0.96932,46,-0.3455,47,-0.5882
ENSG00000183726,TMEM50A,89,0.13694,139,0.87770,79,-0.0612,72,-0.4215
ENSG00000204178,MACO1,89,0.89740,80,0.70059,27,-1.1104,49,-0.1677
ENSG00000117643,MAN1C1,89,1.71974,9,-1.9746,24,-0.5427,31,-0.2481
ENSG00000162430,SELENON,89,2.10465,25,-0.1341,35,0.46597,15,-1.6195
ENSG00000117640,MTFR1L,89,0.75478,35,-0.7460,56,-0.0018,55,-0.1181
ENSG00000117632,STMN1,1887,0.17733,1619,-0.0685,794,-1.2697,1968,0.62804
ENSG00000158008,EXTL1,89,2.17373,0,-5.6071,19,-0.5403,23,-0.4861
ENSG00000142684,ZNF593,89,0.57511,27,-1.3008,76,0.34616,60,-0.1567
ENSG00000142669,SH3BGRL3,89,-1.3947,172,-0.3923,222,0.00412,251,0.50882
ENSG00000158062,UBXN11,89,2.07115,1,-4.7650,36,0.48634,19,-1.0609
ENSG00000117682,DHDDS,89,2.15038,11,-1.3432,16,-0.8155,22,-0.5657
ENSG00000198830,HMGN2,89,-0.9952,394,1.44193,234,0.60718,124,-0.9356
ENSG00000117713,ARID1A,89,0.58473,78,0.36183,49,-0.4086,60,-0.1563
ENSG00000204160,ZDHHC18,89,2.60563,13,-0.7912,15,-0.5802,14,-1.2123
ENSG00000142751,GPN2,89,2.74568,13,-0.6585,6,-1.8821,15,-0.9111
ENSG00000090273,NUDC,89,-1.5147,171,-0.5307,275,0.25418,264,0.38145
ENSG00000253368,TRNP1,89,0.95976,0,-7.3485,43,-0.2797,54,0.31349
ENSG00000142784,WDTC1,89,2.58237,17,-0.3961,5,-2.4064,17,-0.7146
ENSG00000186501,TMEM222,89,1.29946,34,-0.3022,42,0.02957,34,-0.5890
ENSG00000158195,WASF2,89,0.75632,170,1.95015,77,0.57356,25,-2.0167
ENSG00000126705,AHDC1,89,1.58351,8,-2.1624,24,-0.6781,35,-0.0548
ENSG00000126709,IFI6,89,-0.1688,64,-0.6827,107,0.12722,105,0.18797
ENSG00000009780,FAM76A,89,2.17886,35,0.46743,15,-0.9756,18,-1.0546
ENSG00000117758,STX12,89,-0.3412,105,-0.0936,99,-0.2000,120,0.28486
ENSG00000117751,PPP1R8,89,1.71966,40,0.31055,31,-0.1049,23,-1.0366
ENSG00000117748,RPA2,89,0.59627,37,-0.8025,60,-0.0725,62,0.02535
ENSG00000126698,DNAJC8,89,-1.7470,335,0.28909,221,-0.4154,322,0.57319
ENSG00000130770,ATP5IF1,89,-3.0852,169,-2.1520,701,0.01512,881,1.08595
ENSG00000204138,PHACTR4,89,2.03554,53,1.05218,20,-0.6251,17,-1.4131
ENSG00000180098,TRNAU1AP,89,2.29196,23,-0.1375,14,-0.9195,18,-0.9379
ENSG00000120656,TAF12,89,2.33591,24,-0.0262,17,-0.6299,16,-1.1508
ENSG00000198492,YTHDF2,89,-0.0903,68,-0.5273,79,-0.3204,105,0.41794
ENSG00000116350,SRSF4,89,0.19452,112,0.56168,56,-0.6099,80,0.03345
ENSG00000116353,MECR,89,1.46700,8,-2.2439,29,-0.4416,37,-0.0798
ENSG00000162511,LAPTM5,89,1.30371,70,0.87273,85,1.47576,14,-2.5354
ENSG00000162512,SDC3,89,-0.1139,93,-0.0425,118,0.37382,90,-0.2087
ENSG00000134644,PUM1,988,3.17836,76,-1.4668,80,-1.4906,124,-1.3022
ENSG00000060688,SNRNP40,89,2.41273,36,0.65844,15,-0.7368,14,-1.4867
ENSG00000121766,ZCCHC17,89,-0.8778,120,-0.4273,123,-0.4273,186,0.70608
ENSG00000121769,FABP3,89,-0.7543,11,-3.7621,73,-1.1556,200,1.69430
ENSG00000162517,PEF1,89,0.40276,44,-0.6994,53,-0.4618,76,0.33513
ENSG00000084636,COL16A1,89,1.34272,38,-0.1063,31,-0.4382,36,-0.4068
ENSG00000121753,ADGRB2,89,-0.4990,18,-2.8788,85,-0.6385,159,1.18991
ENSG00000184007,PTP4A2,89,-1.7008,1056,2.51511,160,-0.9036,208,-0.8126
ENSG00000121774,KHDRBS1,89,-0.6161,184,0.53770,114,-0.2682,137,0.13124
ENSG00000025800,KPNA6,89,0.21576,61,-0.3974,62,-0.4023,85,0.30080
ENSG00000084652,TXLNA,89,2.30012,28,0.19090,19,-0.4321,15,-1.3069
ENSG00000160050,CCDC28B,89,2.03882,13,-1.1522,39,0.59083,17,-1.3813
ENSG00000084623,EIF3I,89,-0.3605,102,-0.1601,115,0.04615,117,0.15042
ENSG00000116478,HDAC1,89,2.75585,30,0.58837,22,0.16724,7,-2.5057
ENSG00000175130,MARCKSL1,89,-1.6455,1148,2.81237,359,0.59828,110,-2.1485
ENSG00000160058,BSDC1,89,0.92906,51,-0.0049,35,-0.6213,50,-0.0843
ENSG00000176261,ZBTB8OS,89,0.91804,38,-0.4756,56,0.17150,45,-0.3954
ENSG00000162521,RBBP4,89,-0.2699,138,0.43283,106,0.00689,103,-0.0929
ENSG00000134684,YARS,89,-0.2394,36,-1.6254,71,-0.6608,129,0.94425
ENSG00000116497,S100PBP,89,2.77080,25,0.34689,7,-1.6633,12,-1.3419
ENSG00000160097,FNDC5,89,2.27539,1,-4.6392,19,-0.4685,21,-0.6267
ENSG00000121905,HPCA,89,-1.0047,2,-6.2716,146,-0.2707,221,1.19470
ENSG00000121900,TMEM54,89,1.16977,24,-0.9589,61,0.60747,35,-0.7576
ENSG00000116514,RNF19B,89,2.34131,8,-1.5956,8,-1.8121,22,-0.3661
ENSG00000004455,AK2,89,1.26245,82,1.11814,64,0.80102,20,-1.8641
ENSG00000142920,AZIN2,89,2.23049,28,0.14572,12,-1.2680,19,-0.8525
ENSG00000160094,ZNF362,89,2.78186,15,-0.4113,18,-0.1672,10,-1.7552
ENSG00000134686,PHC2,89,1.30197,59,0.58695,44,0.13452,29,-1.0116
ENSG00000163866,SMIM12,89,0.86811,21,-1.3703,41,-0.4319,56,0.20666
ENSG00000116544,DLGAP3,89,2.00155,0,-6.5753,36,0.41110,21,-0.9245
ENSG00000163867,ZMYM6,89,2.03437,19,-0.5815,15,-1.0730,24,-0.5163
ENSG00000116560,SFPQ,89,-1.3456,341,0.76979,192,-0.1940,221,0.11822
ENSG00000146463,ZMYM4,89,0.37886,63,-0.1764,58,-0.3314,73,0.11209
ENSG00000142687,KIAA0319L,89,0.83899,37,-0.5701,40,-0.5060,55,0.09007
ENSG00000020129,NCDN,89,-2.0817,28,-3.7833,220,-0.7996,492,1.81629
ENSG00000126067,PSMB2,89,-0.1681,87,-0.2148,115,0.26577,98,-0.0507
ENSG00000142686,C1orf216,89,0.40092,9,-3.0130,40,-0.9333,86,0.94461
ENSG00000092847,AGO1,89,1.56102,33,-0.1247,36,-0.0084,27,-0.8072
ENSG00000126070,AGO3,89,1.54474,90,1.56550,23,-0.7471,23,-1.3030
ENSG00000116863,ADPRHL2,89,2.39533,16,-0.5712,14,-0.8439,17,-0.9372
ENSG00000054116,TRAPPC3,89,0.94663,21,-1.3398,37,-0.5219,53,0.20318
ENSG00000116871,MAP7D1,89,-0.8196,219,0.60374,126,-0.3243,159,0.18216
ENSG00000054118,THRAP3,89,-0.5508,173,0.50615,89,-0.6184,138,0.32823
ENSG00000181817,LSM10,89,0.93067,23,-1.2264,61,0.33137,46,-0.3501
ENSG00000116885,OSCP1,89,1.98738,5,-2.4352,17,-0.9012,27,-0.2605
ENSG00000116898,MRPS15,89,0.29485,45,-0.7691,68,-0.1656,79,0.22377
ENSG00000163873,GRIK3,89,2.56573,2,-3.0688,15,-0.6502,17,-0.8586
ENSG00000163875,MEAF6,89,-0.2835,44,-1.3677,103,-0.0735,122,0.52313
ENSG00000163877,SNIP1,89,2.63610,19,-0.2168,10,-1.2293,14,-1.1229
ENSG00000134697,GNL2,89,1.62936,39,0.20403,18,-1.0618,30,-0.4476
ENSG00000116922,C1orf109,89,2.08356,9,-1.5941,22,-0.3578,22,-0.6940
ENSG00000185090,MANEAL,89,2.08548,2,-3.8028,12,-1.4115,27,-0.0852
ENSG00000196449,YRDC,89,2.72402,9,-1.1956,12,-0.8643,14,-1.1121
ENSG00000197982,C1orf122,89,-1.4942,391,0.83371,339,0.68749,201,-0.5289
ENSG00000188786,MTF1,89,2.83324,32,0.76014,12,-0.8427,9,-1.9665
ENSG00000183431,SF3A3,89,0.78155,47,-0.2613,31,-0.9561,59,0.24918
ENSG00000183520,UTP11,89,0.75845,60,0.09283,30,-1.0432,59,0.16834
ENSG00000116954,RRAGC,89,0.91701,47,-0.1510,40,-0.4254,49,-0.1271
ENSG00000174574,AKIRIN1,89,-0.0118,81,-0.1601,74,-0.3441,97,0.28125
ENSG00000168653,NDUFS5,89,-3.5030,322,-1.6217,986,0.11508,1145,0.94194
ENSG00000127603,MACF1,89,-1.4923,348,0.63738,169,-0.5796,264,0.44543
ENSG00000090621,PABPC4,89,0.61173,103,0.85255,61,0.00114,50,-0.6564
ENSG00000116983,HPCAL4,89,-1.4266,17,-3.8443,189,-0.3169,296,1.28753
ENSG00000084072,PPIE,89,1.28075,37,-0.1860,48,0.23442,33,-0.7514
ENSG00000168389,MFSD2A,89,2.58226,16,-0.4726,26,0.27823,11,-1.8511
ENSG00000131236,CAP1,89,-1.2413,226,0.20218,154,-0.4516,229,0.55067
ENSG00000131238,PPT1,89,-0.7418,105,-0.4999,163,0.22956,153,0.23369
ENSG00000117000,RLF,89,1.66253,38,0.17969,18,-1.0336,29,-0.4742
ENSG00000259943,AL050341.2,89,2.50613,15,-0.5980,18,-0.4003,14,-1.2582
ENSG00000084073,ZMPSTE24,89,1.19112,50,0.20524,39,-0.2260,37,-0.5388
ENSG00000049089,COL9A2,89,2.25182,84,2.12016,16,-0.7441,8,-2.5998
ENSG00000084070,SMAP2,89,-0.3367,42,-1.4845,77,-0.6285,137,0.93713
ENSG00000117016,RIMS3,89,0.37636,1,-5.6424,69,-0.0484,80,0.48296
ENSG00000066136,NFYC,89,1.94245,18,-0.7789,28,-0.0721,22,-0.8872
ENSG00000127124,HIVEP3,89,2.52733,10,-1.1791,11,-1.1979,17,-0.7901
ENSG00000198815,FOXJ3,89,1.31499,20,-1.1311,26,-0.7791,42,0.04818
ENSG00000177181,RIMKLA,89,1.65525,2,-4.1386,24,-0.6282,34,-0.0284
ENSG00000127125,PPCS,89,0.35995,54,-0.4285,42,-0.8890,81,0.50250
ENSG00000186409,CCDC30,988,4.62110,26,-2.4829,27,-2.5736,46,-2.5139
ENSG00000171960,PPIH,89,2.20639,9,-1.5778,22,-0.2604,19,-0.8600
ENSG00000065978,YBX1,89,-0.8775,424,1.72890,254,0.92988,92,-1.4705
ENSG00000164008,C1orf50,89,1.82215,22,-0.5541,27,-0.2595,25,-0.7303
ENSG00000177868,SVBP,89,0.80973,46,-0.2683,57,0.07654,49,-0.3309
ENSG00000117394,SLC2A1,89,0.74896,49,-0.2397,144,2.03252,23,-2.1621
ENSG00000117395,EBNA1BP2,89,-0.3806,63,-0.9187,82,-0.5640,137,0.78627
ENSG00000179178,TMEM125,89,2.42506,130,3.40764,5,-2.4139,1,-5.1560
ENSG00000066322,ELOVL1,89,1.21941,269,3.84760,18,-1.4617,6,-3.8214
ENSG00000159479,MED8,89,1.71837,22,-0.6381,32,-0.0762,26,-0.7354
ENSG00000178922,HYI,89,2.18723,32,0.30413,32,0.35663,13,-1.8013
ENSG00000142949,PTPRF,89,0.09472,78,-0.1151,77,-0.1607,87,0.10984
ENSG00000066135,KDM4A,89,2.51095,15,-0.6319,7,-1.9224,18,-0.6803
ENSG00000126091,ST3GAL3,89,2.04250,8,-1.7793,31,0.18425,20,-0.9714
ENSG00000117408,IPO13,89,0.85646,135,1.59937,30,-0.9427,41,-0.7841
ENSG00000117410,ATP6V0B,89,-2.0386,190,-0.9139,272,-0.3982,431,1.06643
ENSG00000117411,B4GALT2,89,1.00920,20,-1.3792,76,0.85820,38,-0.7907
ENSG00000178028,DMAP1,89,0.93420,34,-0.6183,30,-0.8684,54,0.22591
ENSG00000117419,ERI3,89,-0.5618,71,-0.9087,125,-0.0361,145,0.48995
ENSG00000187147,RNF220,89,0.14509,98,0.30044,90,0.17320,75,-0.2936
ENSG00000142937,RPS8,89,-4.0628,2280,0.85760,2007,0.74374,1203,-0.4075
ENSG00000070785,EIF2B3,89,1.40788,29,-0.4515,16,-1.4590,40,0.08349
ENSG00000126088,UROD,89,0.18876,40,-1.0568,96,0.34200,79,-0.0224
ENSG00000117450,PRDX1,89,-2.1430,478,0.43672,621,1.03803,308,-0.5531
ENSG00000117448,AKR1A1,89,0.62406,56,-0.1363,71,0.27468,54,-0.4129
ENSG00000132780,NASP,89,0.63797,137,1.39531,46,-0.4859,48,-0.7296
ENSG00000159592,GPBP1L1,89,1.54810,51,0.54826,34,-0.0928,25,-1.0205
ENSG00000159596,TMEM69,89,2.72023,7,-1.6782,7,-1.8121,16,-0.7161
ENSG00000086015,MAST2,89,2.19955,13,-1.0907,15,-0.9340,22,-0.6034
ENSG00000117461,PIK3R3,89,1.89911,5,-2.5692,37,0.37677,22,-0.9120
ENSG00000085998,POMGNT1,89,1.13535,53,0.25344,34,-0.5016,40,-0.3723
ENSG00000132128,LRRC41,89,1.65183,31,-0.1546,17,-1.1356,31,-0.3053
ENSG00000173660,UQCRH,89,-2.7773,152,-1.9961,681,0.35070,671,0.74359
ENSG00000117481,NSUN4,89,3.00303,18,-0.0491,6,-1.8195,11,-1.3790
ENSG00000117480,FAAH,89,1.76847,62,1.09772,23,-0.5705,21,-1.2351
ENSG00000079277,MKNK1,89,2.37664,10,-1.3534,26,0.16798,15,-1.3333
ENSG00000123472,ATPAF1,89,-0.5629,87,-0.5981,147,0.25707,135,0.19294
ENSG00000159658,EFCAB14,89,0.13438,223,1.73498,98,0.31452,52,-1.2659
ENSG00000186377,CYP4X1,89,2.72994,0,-9.8135,3,-2.8913,19,-0.3365
ENSG00000162368,CMPK1,89,-0.4916,117,-0.0727,131,0.12924,126,0.09987
ENSG00000132122,SPATA6,89,2.78024,42,1.21571,17,-0.3105,6,-2.6375
ENSG00000162373,BEND5,89,1.11467,9,-2.3354,27,-0.8963,51,0.41142
ENSG00000162374,ELAVL4,89,-0.7578,4,-5.1537,76,-1.0922,201,1.70543
ENSG00000185104,FAF1,89,0.94655,44,-0.2058,45,-0.1907,47,-0.2600
ENSG00000123091,RNF11,89,-1.7213,118,-1.3103,250,-0.1740,341,0.94756
ENSG00000085832,EPS15,89,-0.9702,222,0.46347,124,-0.5136,185,0.40073
ENSG00000117859,OSBPL9,89,1.90952,51,0.85342,33,0.17887,16,-1.6874
ENSG00000078618,NRDC,89,-0.5960,123,-0.0931,68,-1.0930,160,0.86677
