Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to10,Feature log2 fold change topic 3to10
ENSG00000130764,LRRC47,57,0.13648,26,-1.0788,55,0.40508
ENSG00000116198,CEP104,63,1.74316,20,-0.1774,18,-1.1735
ENSG00000196581,AJAP1,27,0.02501,12,-1.2397,28,0.54241
ENSG00000069424,KCNAB2,10,-3.7819,168,0.38589,143,0.68230
ENSG00000116254,CHD5,14,-3.5749,171,0.17655,169,0.86352
ENSG00000116251,RPL22,901,0.42497,793,0.21402,656,-0.3682
ENSG00000116237,ICMT,31,0.25920,24,-0.1201,26,-0.0896
ENSG00000097021,ACOT7,53,-2.0557,60,-1.8522,240,2.07848
ENSG00000171680,PLEKHG5,0,-8.3798,14,-0.0144,15,1.17902
ENSG00000162408,NOL9,21,-0.0997,23,0.03496,23,0.03497
ENSG00000162413,KLHL21,42,1.53318,31,0.97742,12,-1.5511
ENSG00000041988,THAP3,19,0.01764,20,0.04239,19,-0.0338
ENSG00000007923,DNAJC11,16,-0.2600,26,0.49839,19,-0.1788
ENSG00000171735,CAMTA1,145,-0.7401,209,-0.1677,246,0.47575
ENSG00000049245,VAMP3,158,3.06352,56,0.89378,14,-2.9101
ENSG00000049246,PER3,69,1.29058,59,1.00542,24,-1.3915
ENSG00000116288,PARK7,262,-0.9680,494,0.02279,514,0.44473
ENSG00000116285,ERRFI1,28,1.07717,9,-0.8090,14,-0.4115
ENSG00000162426,SLC45A1,12,-0.7307,6,-1.6087,22,1.20382
ENSG00000142599,RERE,150,1.16900,86,0.22770,64,-0.8794
ENSG00000074800,ENO1,364,-0.9104,903,0.52877,658,0.05503
ENSG00000171612,SLC25A33,18,-0.9479,52,0.71987,33,-0.0811
ENSG00000171603,CLSTN1,161,-1.4541,242,-0.8327,466,1.20728
ENSG00000178585,CTNNBIP1,22,-0.6888,40,0.21755,36,0.19842
ENSG00000162441,LZIC,98,1.08963,65,0.38702,44,-0.8999
ENSG00000130939,UBE4B,38,0.31529,28,-0.1509,31,-0.1095
ENSG00000054523,KIF1B,418,0.68330,256,-0.1171,261,-0.3711
ENSG00000142657,PGD,57,-0.1007,34,-0.8765,64,0.49171
ENSG00000175279,CENPS,2,-2.9548,10,-0.9468,22,1.76252
ENSG00000241563,CORT,10,-6.7527,63,-4.1527,1262,5.09989
ENSG00000160049,DFFA,73,1.07321,43,0.18336,33,-0.7880
ENSG00000142655,PEX14,8,-0.9251,26,0.89507,15,-0.2283
ENSG00000120948,TARDBP,104,0.93241,60,0.00976,54,-0.6055
ENSG00000116649,SRM,41,-0.7425,62,-0.0836,69,0.42291
ENSG00000171824,EXOSC10,60,0.84245,16,-1.1968,35,-0.1089
ENSG00000198793,MTOR,19,-1.1004,37,-0.1102,42,0.58805
ENSG00000116661,FBXO2,132,-0.7460,398,1.04435,200,-0.4040
ENSG00000132879,FBXO44,16,-2.2314,44,-0.6952,79,1.38553
ENSG00000116670,MAD2L2,21,0.61681,21,0.59397,13,-0.7026
ENSG00000011021,CLCN6,42,-0.2218,32,-0.6346,52,0.46026
ENSG00000116685,KIAA2013,72,1.63810,21,-0.4357,23,-0.9970
ENSG00000083444,PLOD1,25,0.94987,11,-0.2994,13,-0.4873
ENSG00000116688,MFN2,79,-0.1390,42,-1.1044,93,0.60947
ENSG00000116691,MIIP,19,0.28867,14,-0.1953,15,-0.0707
ENSG00000048707,VPS13D,49,-0.2740,45,-0.4077,61,0.37692
ENSG00000162496,DHRS3,12,-0.1317,43,2.06671,10,-1.4731
ENSG00000116731,PRDM2,123,-0.1014,65,-1.0980,141,0.58107
ENSG00000189337,KAZN,69,0.80194,39,-0.1342,40,-0.4472
ENSG00000142634,EFHD2,22,-2.5532,111,-0.1080,132,0.98653
ENSG00000116138,DNAJC16,28,0.44264,26,0.31938,20,-0.4377
ENSG00000197312,DDI2,41,0.74723,17,-0.6039,25,-0.2183
ENSG00000116786,PLEKHM2,36,-0.8814,92,0.59176,64,-0.0028
ENSG00000065526,SPEN,167,1.23523,62,-0.4184,72,-0.6666
ENSG00000116809,ZBTB17,22,0.54388,18,0.26563,14,-0.4702
ENSG00000037637,FBXO42,18,0.33640,11,-0.4539,15,0.01757
ENSG00000055070,SZRD1,69,1.82287,41,0.86632,16,-1.7140
ENSG00000157191,NECAP2,27,0.27435,25,0.15840,22,-0.2468
ENSG00000219481,NBPF1,33,1.21175,24,0.64820,13,-1.1258
ENSG00000238142,BX284668.5,8,-1.0138,24,0.67610,15,-0.0262
ENSG00000159363,ATP13A2,27,-1.9994,90,-0.1586,110,0.90806
ENSG00000117118,SDHB,59,-0.7781,73,-0.4538,106,0.66886
ENSG00000117115,PADI2,398,4.15562,69,0.23450,16,-3.8265
ENSG00000179051,RCC2,25,0.89419,12,-0.2223,13,-0.4768
ENSG00000117154,IGSF21,9,-2.8214,32,-0.9775,71,1.75661
ENSG00000159423,ALDH4A1,20,-0.1543,34,0.68387,21,-0.3546
ENSG00000127481,UBR4,34,0.54116,29,0.28167,22,-0.4772
ENSG00000127463,EMC1,21,-0.1772,19,-0.3002,24,0.26479
ENSG00000053372,MRTO4,31,-0.5217,34,-0.4093,46,0.51347
ENSG00000053371,AKR7A2,44,0.29638,90,1.53737,29,-1.1945
ENSG00000077549,CAPZB,151,-0.6669,197,-0.2536,245,0.49503
ENSG00000173436,MICOS10,195,-1.3098,520,0.21433,479,0.42385
ENSG00000158747,NBL1,41,-1.6736,135,0.13737,133,0.58849
ENSG00000169914,OTUD3,9,-0.4478,6,-1.1053,13,0.81488
ENSG00000162545,CAMK2N1,964,-0.5925,1567,0.17556,1440,0.18640
ENSG00000090432,MUL1,19,0.16794,11,-0.6298,17,0.20757
ENSG00000158828,PINK1,175,-1.1837,398,0.08783,399,0.47723
ENSG00000244038,DDOST,20,-0.7264,19,-0.7421,35,0.80447
ENSG00000117245,KIF17,2,-3.0813,7,-1.2686,18,2.04711
ENSG00000189410,SH2D5,1,-3.8734,17,-0.5990,29,1.60662
ENSG00000127483,HP1BP3,275,0.72200,148,-0.2835,169,-0.3254
ENSG00000075151,EIF4G3,143,-0.5457,62,-1.8032,227,1.14467
ENSG00000076864,RAP1GAP,38,-1.5150,35,-1.6503,120,1.69659
ENSG00000090686,USP48,111,0.67394,32,-1.2945,74,0.05556
ENSG00000070831,CDC42,230,0.06466,130,-0.8231,231,0.35827
ENSG00000004487,KDM1A,40,-0.3238,33,-0.6337,53,0.52114
ENSG00000169641,LUZP1,17,-2.3348,45,-0.8553,91,1.53518
ENSG00000125944,HNRNPR,190,0.82728,71,-0.7441,111,-0.2313
ENSG00000117318,ID3,75,2.60671,98,3.29901,1,-5.6449
ENSG00000142676,RPL11,822,0.63342,736,0.44766,504,-0.6275
ENSG00000011007,ELOA,30,0.20323,19,-0.5089,27,0.13126
ENSG00000057757,PITHD1,111,-0.5549,68,-1.2921,175,0.96234
ENSG00000011009,LYPLA2,14,-0.6564,21,2.08928,22,0.33040
ENSG00000117305,HMGCL,30,0.58021,21,0.00981,20,-0.3612
ENSG00000189266,PNRC2,80,0.76430,46,-0.1289,47,-0.4227
ENSG00000188529,SRSF10,98,0.94669,51,-0.1272,51,-0.5557
ENSG00000001461,NIPAL3,275,1.78518,27,-1.9425,86,-0.8118
ENSG00000133226,SRRM1,352,1.02607,147,-0.4121,176,-0.5028
ENSG00000169504,CLIC4,263,4.18943,52,0.46373,9,-4.0230
ENSG00000117614,SYF2,155,0.35767,116,-0.1047,121,-0.1595
ENSG00000117616,RSRP1,112,1.00056,37,-0.7732,58,-0.3600
ENSG00000183726,TMEM50A,110,0.93302,55,-0.1978,58,-0.5158
ENSG00000204178,MACO1,56,0.39250,22,-1.0396,45,0.20171
ENSG00000117643,MAN1C1,11,-0.8982,14,-0.4983,21,0.75292
ENSG00000162430,SELENON,31,0.36841,39,0.74732,22,-0.6562
ENSG00000117640,MTFR1L,49,-0.2724,57,-0.0145,59,0.15525
ENSG00000117632,STMN1,1185,-0.6817,691,-1.5006,2053,1.12928
ENSG00000158008,EXTL1,5,-2.4385,35,0.27929,32,0.63205
ENSG00000142684,ZNF593,23,-0.9522,48,0.16349,45,0.33955
ENSG00000142669,SH3BGRL3,149,-0.6972,211,-0.1569,246,0.44931
ENSG00000158062,UBXN11,11,-1.2022,26,0.12090,25,0.45922
ENSG00000117682,DHDDS,7,-1.2502,14,-0.2633,18,0.75077
ENSG00000198830,HMGN2,353,1.13308,239,0.45986,151,-0.9685
ENSG00000117713,ARID1A,70,0.53507,65,0.41352,46,-0.5473
ENSG00000204160,ZDHHC18,14,-0.5872,17,-0.2987,22,0.48326
ENSG00000142751,GPN2,18,0.17123,10,-0.7426,17,0.25236
ENSG00000090273,NUDC,162,-0.9420,262,-0.1968,318,0.58281
ENSG00000253368,TRNP1,0,-5.6760,20,-1.1489,51,2.25149
ENSG00000142784,WDTC1,22,0.12717,32,0.73198,18,-0.5209
ENSG00000186501,TMEM222,38,0.27041,32,-0.0374,32,-0.1390
ENSG00000158195,WASF2,132,2.69746,58,1.03908,15,-2.6134
ENSG00000126705,AHDC1,22,-0.4568,28,-0.0953,30,0.29683
ENSG00000126709,IFI6,69,-0.5506,101,0.06178,101,0.24275
ENSG00000009780,FAM76A,27,0.35638,23,0.10546,21,-0.2673
ENSG00000117758,STX12,119,0.10928,92,-0.2998,113,0.09366
ENSG00000117751,PPP1R8,57,1.38647,24,-0.0486,21,-0.9264
ENSG00000117748,RPA2,44,-0.4252,63,0.14422,58,0.13174
ENSG00000126698,DNAJC8,215,-0.2938,177,-0.5982,275,0.48581
ENSG00000130770,ATP5IF1,159,-2.6170,598,-0.6323,1023,1.43430
ENSG00000204138,PHACTR4,71,2.19046,30,0.57813,13,-1.8774
ENSG00000180098,TRNAU1AP,19,-0.1373,11,-0.9028,22,0.52704
ENSG00000197989,SNHG12,12,-0.2514,26,1.02173,12,-0.5609
ENSG00000120656,TAF12,18,0.37477,14,0.00815,14,-0.2276
ENSG00000198492,YTHDF2,73,-0.1186,51,-0.6937,83,0.42350
ENSG00000116350,SRSF4,108,0.55489,61,-0.3642,75,-0.1721
ENSG00000116353,MECR,16,-1.2783,22,-0.8125,41,1.11779
ENSG00000162511,LAPTM5,36,0.87374,54,1.58905,15,-1.5325
ENSG00000162512,SDC3,117,0.56574,132,0.76790,72,-0.7798
ENSG00000134644,PUM1,109,-0.0435,94,-0.2857,115,0.17933
ENSG00000060688,SNRNP40,38,1.00964,21,0.04647,18,-0.6783
ENSG00000121766,ZCCHC17,108,-0.8253,105,-0.8658,203,0.92333
ENSG00000121769,FABP3,39,-2.2675,27,-2.7855,209,2.64566
ENSG00000162517,PEF1,61,-0.0305,57,-0.1424,63,0.09597
ENSG00000084636,COL16A1,73,1.04481,51,0.44633,33,-0.8990
ENSG00000121753,ADGRB2,50,-1.4948,113,-0.2508,145,0.82945
ENSG00000184007,PTP4A2,995,2.44980,145,-0.9230,186,-1.6115
ENSG00000121774,KHDRBS1,166,0.52798,121,0.01378,114,-0.3287
ENSG00000025800,KPNA6,72,-0.2673,61,-0.5178,90,0.42994
ENSG00000084652,TXLNA,31,1.08340,8,-1.1081,15,-0.3338
ENSG00000160050,CCDC28B,10,-1.4233,45,0.86399,26,-0.0710
ENSG00000084623,EIF3I,72,-0.5839,69,-0.6563,114,0.68137
ENSG00000175130,MARCKSL1,1487,3.25312,320,0.16805,135,-2.7394
ENSG00000160058,BSDC1,48,-0.2785,45,-0.3579,59,0.35297
ENSG00000176261,ZBTB8OS,29,-0.9935,38,-0.5550,60,0.83168
ENSG00000162521,RBBP4,126,0.46910,73,-0.3912,93,-0.1007
ENSG00000134684,YARS,51,-1.0745,47,-1.1874,115,1.22476
ENSG00000116497,S100PBP,33,1.23342,21,0.46963,13,-1.0461
ENSG00000160097,FNDC5,4,-2.2296,26,0.36881,22,0.51821
ENSG00000121905,HPCA,9,-4.1547,108,-0.6121,186,1.64618
ENSG00000121900,TMEM54,26,-0.9663,68,0.54200,49,0.06344
ENSG00000004455,AK2,80,1.22740,52,0.48233,32,-1.0483
ENSG00000142920,AZIN2,22,0.23373,11,-0.8426,20,0.24807
ENSG00000134686,PHC2,102,1.64987,27,-0.5639,33,-0.9681
ENSG00000163866,SMIM12,24,-1.4341,38,-0.7128,68,1.12273
ENSG00000116544,DLGAP3,7,-2.3571,61,1.02871,33,-0.0537
ENSG00000163867,ZMYM6,16,-0.0011,14,-0.2511,17,0.13628
ENSG00000116560,SFPQ,312,0.76707,152,-0.3987,187,-0.3112
ENSG00000146463,ZMYM4,41,-0.2741,34,-0.5758,52,0.46300
ENSG00000142687,KIAA0319L,40,-0.3733,52,0.04300,52,0.17091
ENSG00000020129,NCDN,38,-3.0691,112,-1.4961,350,2.21897
ENSG00000126067,PSMB2,100,-0.0380,59,-0.8544,108,0.44067
ENSG00000142686,C1orf216,12,-2.5508,37,-0.8879,77,1.61925
ENSG00000092847,AGO1,45,0.54426,21,-0.6548,32,-0.0478
ENSG00000126070,AGO3,101,2.03941,25,-0.3847,24,-1.3666
ENSG00000116863,ADPRHL2,36,1.23532,11,-0.7331,16,-0.5651
ENSG00000054116,TRAPPC3,36,-0.6693,34,-0.7698,61,0.78791
ENSG00000116871,MAP7D1,251,1.00801,85,-0.7486,130,-0.3737
ENSG00000054118,THRAP3,172,0.55559,69,-0.8941,123,0.02907
ENSG00000181817,LSM10,20,-1.3685,19,-1.4087,56,1.49590
ENSG00000116885,OSCP1,5,-2.2629,11,-1.0297,25,1.64042
ENSG00000116898,MRPS15,41,-1.1181,77,-0.1652,92,0.63275
ENSG00000163873,GRIK3,1,-3.9736,10,-0.9638,23,1.94627
ENSG00000163875,MEAF6,47,-1.3100,73,-0.6359,122,1.02190
ENSG00000163879,DNALI1,18,0.61516,17,0.43662,11,-0.6098
ENSG00000134697,GNL2,37,0.57472,9,-1.6125,27,0.21662
ENSG00000116922,C1orf109,8,-1.1170,12,-0.5214,18,0.86658
ENSG00000185090,MANEAL,9,-1.5307,14,-0.9315,29,1.30160
ENSG00000197982,C1orf122,410,0.78782,314,0.34159,228,-0.6685
ENSG00000188786,MTF1,38,1.82475,17,0.44525,9,-1.4977
ENSG00000183431,SF3A3,44,-0.3440,30,-0.9071,59,0.66221
ENSG00000183520,UTP11,28,-0.5301,16,-1.4057,44,0.99153
ENSG00000116954,RRAGC,48,0.27421,25,-0.7313,41,0.17608
ENSG00000174574,AKIRIN1,106,0.90002,51,-0.3099,57,-0.4456
ENSG00000168653,NDUFS5,332,-1.7280,832,-0.3288,1134,0.96222
ENSG00000127603,MACF1,355,0.93781,238,0.26162,178,-0.7294
ENSG00000090621,PABPC4,72,0.41768,78,0.55644,51,-0.5628
ENSG00000116983,HPCAL4,62,-2.1800,325,0.36105,277,0.51593
ENSG00000084072,PPIE,52,0.53866,27,-0.4828,37,-0.1112
ENSG00000131236,CAP1,208,0.17411,129,-0.5788,191,0.18143
ENSG00000131238,PPT1,95,-0.6660,150,0.05435,150,0.29898
ENSG00000117000,RLF,25,0.37561,4,-2.2915,21,0.52315
ENSG00000259943,AL050341.2,17,-0.1030,20,0.19708,18,-0.0599
ENSG00000084073,ZMPSTE24,42,0.79405,30,0.25514,23,-0.6275
ENSG00000049089,COL9A2,129,2.82492,24,-0.2755,17,-2.1419
ENSG00000084070,SMAP2,36,-1.3546,63,-0.5178,97,0.96322
ENSG00000117016,RIMS3,3,-4.4946,82,0.05138,88,1.04367
ENSG00000066136,NFYC,21,-0.2007,23,-0.0252,24,0.12408
ENSG00000179862,CITED4,19,0.69096,16,0.39584,11,-0.6348
ENSG00000127124,HIVEP3,14,-0.3073,16,-0.1134,18,0.23168
ENSG00000198815,FOXJ3,23,-0.4199,17,-0.9090,33,0.71023
ENSG00000177181,RIMKLA,5,-2.5153,19,-0.6045,33,1.38861
ENSG00000127125,PPCS,65,-0.0676,45,-0.6277,70,0.36096
ENSG00000186409,CCDC30,18,-1.1115,33,-0.1918,40,0.64836
ENSG00000171960,PPIH,7,-1.6314,17,-0.3478,24,0.94522
ENSG00000065978,YBX1,279,1.28926,202,0.71751,103,-1.2200
ENSG00000164008,C1orf50,22,-0.2959,30,0.19359,26,0.03879
ENSG00000177868,SVBP,49,-0.2576,45,-0.3750,60,0.35032
ENSG00000117394,SLC2A1,62,1.28822,78,1.71480,18,-1.8885
ENSG00000117395,EBNA1BP2,53,-1.2986,89,-0.5176,137,0.94072
ENSG00000179178,TMEM125,156,5.01400,2,-2.8831,5,-3.9729
ENSG00000066322,ELOVL1,273,5.18838,15,-1.2184,6,-4.4756
ENSG00000159479,MED8,21,-0.3443,17,-0.6896,28,0.56072
ENSG00000178922,HYI,46,1.31357,26,0.32307,17,-1.0330
ENSG00000142949,PTPRF,63,0.03529,77,0.36045,59,-0.2327
ENSG00000126091,ST3GAL3,6,-1.9275,23,0.09017,24,0.69031
ENSG00000117408,IPO13,169,1.96544,47,-0.2710,42,-1.3360
ENSG00000117410,ATP6V0B,240,-0.7260,161,-1.3307,426,1.08764
ENSG00000117411,B4GALT2,41,-0.6920,107,0.84902,62,-0.2658
ENSG00000159214,CCDC24,1,-3.3914,19,0.67447,13,0.38052
ENSG00000178028,DMAP1,49,-0.3615,50,-0.3142,64,0.37488
ENSG00000117419,ERI3,82,-0.7803,109,-0.3460,145,0.60520
ENSG00000187147,RNF220,201,1.16730,72,-0.5107,91,-0.5800
ENSG00000126106,TMEM53,11,-0.0989,10,-0.2284,12,0.18160
ENSG00000142937,RPS8,1755,0.40811,1616,0.27271,1286,-0.3906
ENSG00000070785,EIF2B3,21,-1.0794,18,-1.3318,49,1.29908
ENSG00000126088,UROD,62,-0.5221,72,-0.2966,92,0.44922
ENSG00000117450,PRDX1,492,0.45026,470,0.37366,346,-0.4732
ENSG00000117448,AKR1A1,52,-0.0026,37,-0.5323,54,0.27553
ENSG00000132780,NASP,193,1.78463,82,0.26897,52,-1.3843
ENSG00000159592,GPBP1L1,41,0.59185,18,-0.6919,28,-0.0693
ENSG00000159596,TMEM69,13,0.05460,14,0.10186,13,-0.0884
ENSG00000086015,MAST2,17,-0.3884,21,-0.1118,23,0.27248
ENSG00000117461,PIK3R3,6,-1.9685,26,0.22561,24,0.58813
ENSG00000085998,POMGNT1,71,0.81034,38,-0.1927,40,-0.4278
ENSG00000132128,LRRC41,51,0.61407,17,-1.1085,35,0.05151
ENSG00000173660,UQCRH,129,-2.3584,399,-0.6654,696,1.39740
ENSG00000117481,NSUN4,19,0.58833,12,-0.1428,13,-0.2938
ENSG00000117480,FAAH,108,1.76887,18,-1.1980,33,-0.9181
ENSG00000282881,TMEM275,4,-2.3770,23,0.27364,21,0.62666
ENSG00000079277,MKNK1,11,-1.0507,31,0.52853,23,0.10094
ENSG00000123472,ATPAF1,80,-0.6129,165,0.54899,117,-0.0672
ENSG00000159658,EFCAB14,172,1.79063,109,0.94676,42,-1.7341
ENSG00000186377,CYP4X1,0,-6.0663,8,-1.1541,21,2.27222
ENSG00000162368,CMPK1,117,-0.1111,111,-0.1857,128,0.16552
ENSG00000162373,BEND5,10,-2.0903,24,-0.8094,46,1.42735
ENSG00000162374,ELAVL4,11,-3.6614,44,-1.6612,156,2.48869
ENSG00000185104,FAF1,58,0.55935,15,-1.5099,42,0.20484
ENSG00000123091,RNF11,153,-1.1497,254,-0.3675,350,0.78140
ENSG00000085832,EPS15,161,0.01109,124,-0.4047,164,0.20604
ENSG00000117859,OSBPL9,59,1.83581,9,-1.1862,17,-0.9818
ENSG00000078618,NRDC,103,-0.2948,65,-1.0062,135,0.67402
ENSG00000169213,RAB3B,69,-1.7298,82,-1.4759,250,1.71369
ENSG00000117862,TXNDC12,22,-0.5822,41,0.40860,32,0.02158
ENSG00000134717,BTF3L4,72,0.07373,27,-1.4464,74,0.57309
ENSG00000157077,ZFYVE9,14,-1.1932,11,-1.4601,34,1.42535
ENSG00000134748,PRPF38A,98,1.39125,67,0.73895,33,-1.3066
ENSG00000134744,TUT4,115,1.35202,51,-0.0141,44,-0.9130
ENSG00000162377,COA7,15,-0.6740,18,-0.4371,25,0.60761
ENSG00000162378,ZYG11B,52,-1.2468,65,-0.9078,131,1.15975
ENSG00000116171,SCP2,105,0.01644,124,0.27956,102,-0.1729
ENSG00000162384,CZIB,50,-0.5322,60,-0.2610,74,0.43349
ENSG00000162385,MAGOH,23,-0.6345,26,-0.4513,37,0.59572
ENSG00000157193,LRP8,8,-2.7967,25,-1.2200,66,1.93762
ENSG00000058799,YIPF1,11,-0.7136,16,-0.2132,19,0.49217
ENSG00000081870,HSPB11,22,-1.2504,29,-0.8624,56,1.13477
ENSG00000116209,TMEM59,350,0.74061,161,-0.5139,215,-0.2468
ENSG00000116221,MRPL37,38,-0.8300,45,-0.5492,70,0.75022
ENSG00000157216,SSBP3,102,-1.4746,237,-0.1852,290,0.77512
ENSG00000243725,TTC4,26,0.73992,11,-0.6556,16,-0.1941
ENSG00000116133,DHCR24,339,1.48337,31,-2.2983,132,-0.4843
ENSG00000162402,USP24,24,0.06838,26,0.21857,22,-0.1641
ENSG00000162407,PLPP3,190,0.68728,427,2.21978,79,-1.9585
ENSG00000162409,PRKAA2,13,-2.1796,32,-0.8354,62,1.47418
ENSG00000173406,DAB1,3,-2.1016,11,-0.5402,17,1.23161
ENSG00000162601,MYSM1,39,0.34566,18,-0.8587,33,0.17341
ENSG00000177606,JUN,132,0.17321,201,0.86931,107,-0.6378
ENSG00000172456,FGGY,4,-1.4715,37,1.85326,10,-0.9454
ENSG00000134709,HOOK1,1,-4.8432,17,-0.8902,37,1.95914
ENSG00000134716,CYP2J2,45,1.78448,36,1.35077,10,-1.9863
ENSG00000162599,NFIA,404,1.67480,233,0.68001,113,-1.4926
ENSG00000162604,TM2D1,66,0.01863,71,0.13497,64,-0.0877
ENSG00000162607,USP1,85,0.96283,32,-0.6279,45,-0.3770
ENSG00000116641,DOCK7,30,-0.1118,49,0.70046,30,-0.3854
ENSG00000125703,ATG4C,107,2.77555,4,-2.4497,17,-1.7222
ENSG00000079739,PGM1,24,-1.2974,87,0.67639,58,0.05431
ENSG00000158966,CACHD1,10,-1.0732,35,0.82328,21,-0.1270
ENSG00000162437,RAVER2,8,-0.6427,28,1.34647,11,-0.6852
ENSG00000162434,JAK1,64,0.01716,68,0.12086,62,-0.0787
ENSG00000162433,AK4,29,-0.9703,116,1.26394,50,-0.5230
ENSG00000116675,DNAJC6,297,0.22192,121,-1.1737,272,0.37455
ENSG00000213625,LEPROT,59,0.83136,94,1.67560,25,-1.5759
ENSG00000184588,PDE4B,143,2.27167,43,0.08543,28,-1.7375
ENSG00000118473,SGIP1,40,-1.7956,60,-1.1998,151,1.58034
ENSG00000198160,MIER1,79,1.09223,35,-0.2654,37,-0.6096
ENSG00000142864,SERBP1,304,0.72676,140,-0.5310,189,-0.2299
ENSG00000116717,GADD45A,16,-1.0212,27,-0.2346,33,0.64073
ENSG00000172380,GNG12,55,1.52889,59,1.69055,13,-2.0389
ENSG00000116729,WLS,40,-1.1343,156,1.02864,81,-0.2808
ENSG00000033122,LRRC7,22,-1.4332,18,-1.7655,66,1.70624
ENSG00000066557,LRRC40,19,-0.5248,15,-0.7934,28,0.71800
ENSG00000116754,SRSF11,463,1.22830,205,-0.1403,196,-0.7647
ENSG00000118454,ANKRD13C,47,0.44885,15,-1.2871,36,0.23468
ENSG00000197568,HHLA3,18,0.03065,33,1.01089,16,-0.6721
ENSG00000132485,ZRANB2,204,0.46708,87,-0.8752,155,0.08954
ENSG00000172260,NEGR1,50,-2.8348,145,-1.2691,389,1.98498
ENSG00000178965,ERICH3,11,-3.2626,37,-1.5776,124,2.33100
ENSG00000116791,CRYZ,7,-0.9538,7,-0.9300,15,1.02588
ENSG00000162623,TYW3,45,0.29685,17,-1.1608,39,0.31387
ENSG00000117054,ACADM,62,0.33808,51,0.03250,48,-0.2173
ENSG00000137955,RABGGTB,45,0.04054,34,-0.3922,45,0.18166
ENSG00000117069,ST6GALNAC5,0,-9.3466,4,-2.7198,34,3.87476
ENSG00000142892,PIGK,55,0.56479,19,-1.0479,39,0.07183
ENSG00000154027,AK5,186,-0.6791,102,-1.5937,323,1.16361
ENSG00000036549,AC118549.1,52,1.39935,13,-0.8660,20,-0.6667
ENSG00000077254,USP33,73,-0.2824,42,-1.1423,95,0.72185
ENSG00000180488,MIGA1,159,0.80062,34,-1.6086,98,0.02438
ENSG00000162613,FUBP1,47,0.20355,21,-1.0197,43,0.33526
ENSG00000162616,DNAJB4,34,-0.1157,42,0.20501,37,-0.0583
ENSG00000137959,IFI44L,60,2.94338,33,1.61425,4,-3.3245
ENSG00000117114,ADGRL2,0,-8.9534,12,-0.8136,24,1.97780
ENSG00000137941,TTLL7,792,2.21123,46,-2.4551,186,-1.1673
